realisation,condition,av_error_sigma_mag,stage1_fracture_scale_pc,stage1_fracture_abs_error_pc,exact_spatial_reconstruction,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved,s2_significant_flags,s2_accepted_splits,s2_final_groups,s2_orphans,mean_completeness_baseline,mean_purity_baseline,mean_jaccard_baseline,strict_recoveries_of_8_baseline,formal_overlap_resolved_baseline,overlap_best_groups_separate_baseline,strict_overlap_resolved_baseline,s2_accepted_splits_baseline,s2_orphans_baseline,delta_mean_completeness_vs_baseline,delta_mean_purity_vs_baseline,delta_mean_jaccard_vs_baseline,delta_strict_recoveries_of_8_vs_baseline,delta_formal_overlap_resolved_vs_baseline,delta_overlap_best_groups_separate_vs_baseline,delta_strict_overlap_resolved_vs_baseline,delta_s2_accepted_splits_vs_baseline,delta_s2_orphans_vs_baseline
593,av_sigma_0.05,0.05,17.048388529750305,0.0,True,0.8962886414623753,0.9108125488882902,0.8131623481599842,7,6,True,False,False,5,3,106,67,0.8926929801473906,0.9039650079302795,0.8082321195053987,6,False,True,False,5,61,0.0035956613149846772,0.006847540958010767,0.004930228654585478,0,0,0,0,-2,6
593,av_sigma_0.1,0.1,17.048388529750305,0.0,True,0.9226647882513661,0.9030898472924325,0.8315603892109675,7,7,True,False,False,3,2,105,60,0.8926929801473906,0.9039650079302795,0.8082321195053987,6,False,True,False,5,61,0.029971808103975484,-0.0008751606378469834,0.023328269705568783,1,0,0,0,-3,-1
593,av_sigma_0.2,0.2,17.048388529750305,0.0,True,0.9198685109289617,0.9030697378433165,0.8288611707757084,7,7,True,False,False,3,2,107,76,0.8926929801473906,0.9039650079302795,0.8082321195053987,6,False,True,False,5,61,0.02717553078157109,-0.0008952700869629959,0.020629051270309673,1,0,0,0,-3,15
594,baseline,0.0,16.82746389211387,0.0,True,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,7,True,False,False,9,3,101,31,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,False,True,False,3,31,0.0,0.0,0.0,0,0,0,0,0,0
594,av_sigma_0.025,0.025,16.82746389211387,0.0,True,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,7,True,False,False,7,3,101,31,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,False,True,False,3,31,0.0,0.0,0.0,0,0,0,0,0,0
594,av_sigma_0.05,0.05,16.82746389211387,0.0,True,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,7,True,False,False,4,3,101,29,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,False,True,False,3,31,0.0,0.0,0.0,0,0,0,0,0,-2
594,av_sigma_0.1,0.1,16.82746389211387,0.0,True,0.9199694699822774,0.877250429895974,0.8000943810507075,7,7,True,False,False,3,2,101,34,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,False,True,False,3,31,0.0019851434426230163,7.922292642614792e-05,0.0019088794498381967,0,0,0,0,-1,3
594,av_sigma_0.2,0.2,16.82746389211387,0.0,True,0.9145049891079604,0.8778000234859771,0.7961918491641664,7,7,True,False,False,2,2,100,61,0.9179843265396543,0.8771712069695479,0.7981855016008693,7,False,True,False,3,31,-0.0034793374316939296,0.0006288165164292092,-0.0019936524367029085,0,0,0,0,-1,30
595,baseline,0.0,17.023194609192984,0.0,True,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,7,True,False,False,13,6,105,98,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,False,True,False,6,98,0.0,0.0,0.0,0,0,0,0,0,0
595,av_sigma_0.025,0.025,17.023194609192984,0.0,True,0.9168354294808309,0.9234471601005052,0.8432220400407828,7,7,True,False,False,12,6,105,95,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,False,True,False,6,98,-0.0033783783783783994,-0.0021047590239968716,-0.0051409733685275905,0,0,0,0,0,-3
595,av_sigma_0.05,0.05,17.023194609192984,0.0,True,0.9177628274670524,0.878882014927427,0.7994721317344531,7,7,True,False,False,8,5,104,95,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,False,True,False,6,98,-0.002450980392156854,-0.04666990419707506,-0.048890881674857334,0,0,0,0,-1,-3
595,av_sigma_0.1,0.1,17.023194609192984,0.0,True,0.9184138691337191,0.8809422497649754,0.8010077634398183,7,7,True,False,False,5,4,103,92,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,False,True,False,6,98,-0.0017999387254901134,-0.044609669359526705,-0.04735524996949214,0,0,0,0,-2,-6
595,av_sigma_0.2,0.2,17.023194609192984,0.0,True,0.9254098556487191,0.8261601100101391,0.7591769828675277,8,7,True,True,False,3,3,103,95,0.9202138078592093,0.9255519191245021,0.8483630134093104,7,False,True,False,6,98,0.005196047789509883,-0.09939180911436296,-0.08918603054178276,0,1,0,0,-3,-3
596,baseline,0.0,17.043204459850088,0.0,True,0.8913080601092896,0.8468285090719558,0.7462615691812455,7,6,True,False,False,15,6,110,132,0.8913080601092896,0.8468285090719558,0.7462615691812455,6,False,True,False,6,132,0.0,0.0,0.0,0,0,0,0,0,0
596,av_sigma_0.025,0.025,17.043204459850088,0.0,True,0.8913400785519126,0.8423744508163512,0.7448655931857726,7,6,True,False,False,11,6,110,133,0.8913080601092896,0.8468285090719558,0.7462615691812455,6,False,True,False,6,132,3.201844262290532e-05,-0.0044540582556046315,-0.00139597599547292,0,0,0,0,0,1
596,av_sigma_0.05,0.05,17.043204459850088,0.0,True,0.9151511270491803,0.8548866851725848,0.7706776354160418,7,7,True,False,False,6,3,105,117,0.8913080601092896,0.8468285090719558,0.7462615691812455,6,False,True,False,6,132,0.02384306693989069,0.008058176100628978,0.024416066234796308,1,0,0,0,-3,-15
596,av_sigma_0.1,0.1,17.043204459850088,0.0,True,0.896025443989071,0.8543825803187752,0.7518604311149666,7,6,True,False,False,5,3,106,113,0.8913080601092896,0.8468285090719558,0.7462615691812455,6,False,True,False,6,132,0.004717383879781378,0.007554071246819394,0.0055988619337210555,0,0,0,0,-3,-19
596,av_sigma_0.2,0.2,17.043204459850088,0.0,True,0.9483755976775956,0.7894594614529082,0.7445203147693795,8,7,True,True,False,1,1,101,41,0.8913080601092896,0.8468285090719558,0.7462615691812455,6,False,True,False,6,132,0.05706753756830596,-0.0573690476190476,-0.0017412544118660112,1,1,0,0,-5,-91
597,baseline,0.0,17.034607659265447,0.0,True,0.9213627049180328,0.9310875643085748,0.853923942492087,7,7,True,False,False,10,4,108,43,0.9213627049180328,0.9310875643085748,0.853923942492087,7,False,True,False,4,43,0.0,0.0,0.0,0,0,0,0,0,0
597,av_sigma_0.025,0.025,17.034607659265447,0.0,True,0.9187585382513661,0.931748062867416,0.8519399239590965,7,7,True,False,False,7,4,108,50,0.9213627049180328,0.9310875643085748,0.853923942492087,7,False,True,False,4,43,-0.0026041666666667407,0.0006604985588412049,-0.0019840185329905724,0,0,0,0,0,7
597,av_sigma_0.05,0.05,17.034607659265447,0.0,True,0.9167413763661202,0.9317128398174193,0.8499409042139627,7,7,True,False,False,6,4,109,43,0.9213627049180328,0.9310875643085748,0.853923942492087,7,False,True,False,4,43,-0.004621328551912662,0.0006252755088445028,-0.003983038278124296,0,0,0,0,0,0
597,av_sigma_0.1,0.1,17.034607659265447,0.0,True,0.9212986680327868,0.9332009350555145,0.8547781775300249,7,7,True,False,False,3,2,104,52,0.9213627049180328,0.9310875643085748,0.853923942492087,7,False,True,False,4,43,-6.403688524603268e-05,0.0021133707469397356,0.0008542350379379116,0,0,0,0,-2,9
597,av_sigma_0.2,0.2,17.034607659265447,0.0,True,0.9151511270491803,0.9323394504775007,0.8481304007209578,7,7,True,False,False,2,2,105,73,0.9213627049180328,0.9310875643085748,0.853923942492087,7,False,True,False,4,43,-0.006211577868852514,0.0012518861689259086,-0.005793541771129229,0,0,0,0,-2,30
598,baseline,0.0,17.018295368341942,0.0,True,0.9213627049180328,0.9243879608294931,0.853990872842709,7,7,True,False,False,12,5,106,67,0.9213627049180328,0.9243879608294931,0.853990872842709,7,False,True,False,5,67,0.0,0.0,0.0,0,0,0,0,0,0
598,av_sigma_0.025,0.025,17.018295368341942,0.0,True,0.8576647882513662,0.9086848926752364,0.7673946464631153,6,6,True,False,False,7,4,103,62,0.9213627049180328,0.9243879608294931,0.853990872842709,7,False,True,False,5,67,-0.06369791666666669,-0.015703068154256705,-0.08659622637959374,-1,0,0,0,-1,-5
598,av_sigma_0.05,0.05,17.018295368341942,0.0,True,0.8576647882513662,0.9086848926752364,0.7673946464631153,6,6,True,False,False,3,3,102,60,0.9213627049180328,0.9243879608294931,0.853990872842709,7,False,True,False,5,67,-0.06369791666666669,-0.015703068154256705,-0.08659622637959374,-1,0,0,0,-2,-7
598,av_sigma_0.1,0.1,17.018295368341942,0.0,True,0.9219817281420766,0.8966262775187167,0.8194883573027143,7,7,True,False,False,2,2,101,59,0.9213627049180328,0.9243879608294931,0.853990872842709,7,False,True,False,5,67,0.0006190232240437243,-0.02776168331077644,-0.03450251553999473,0,0,0,0,-3,-8
598,av_sigma_0.2,0.2,17.018295368341942,0.0,True,0.9069864241803278,0.8967171935697063,0.8055262602197291,7,6,True,False,False,3,2,102,88,0.9213627049180328,0.9243879608294931,0.853990872842709,7,False,True,False,5,67,-0.014376280737705027,-0.0276707672597869,-0.04846461262297996,-1,0,0,0,-3,21
599,baseline,0.0,17.00923872699247,0.0,True,0.8784594843565177,0.8401388615002063,0.7539142548507061,7,6,True,False,False,16,6,108,88,0.8784594843565177,0.8401388615002063,0.7539142548507061,6,False,True,False,6,88,0.0,0.0,0.0,0,0,0,0,0,0
599,av_sigma_0.025,0.025,17.00923872699247,0.0,True,0.9111586291722049,0.8448337656743603,0.7775695033067381,7,7,True,False,False,8,5,107,76,0.8784594843565177,0.8401388615002063,0.7539142548507061,6,False,True,False,6,88,0.03269914481568725,0.004694904174153969,0.023655248456032063,1,0,0,0,-1,-12
599,av_sigma_0.05,0.05,17.00923872699247,0.0,True,0.917296362704918,0.7911271477279201,0.7311918381838989,7,7,True,False,False,5,3,105,72,0.8784594843565177,0.8401388615002063,0.7539142548507061,6,False,True,False,6,88,0.03883687834840033,-0.04901171377228619,-0.022722416666807188,1,0,0,0,-3,-16
599,av_sigma_0.1,0.1,17.00923872699247,0.0,True,0.9301784494535519,0.8003706180733642,0.7327869251399304,7,7,True,False,False,3,1,101,49,0.8784594843565177,0.8401388615002063,0.7539142548507061,6,False,True,False,6,88,0.05171896509703422,-0.039768243426842154,-0.02112732971077569,1,0,0,0,-5,-39
599,av_sigma_0.2,0.2,17.00923872699247,0.0,True,0.9294313524590164,0.8010079808356332,0.7332875434421937,7,7,True,False,False,1,1,105,36,0.8784594843565177,0.8401388615002063,0.7539142548507061,6,False,True,False,6,88,0.05097186810249876,-0.03913088066457315,-0.020626711408512355,1,0,0,0,-5,-52
600,baseline,0.0,16.840966201625733,0.0,True,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,7,True,False,False,11,4,100,39,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,False,True,False,4,39,0.0,0.0,0.0,0,0,0,0,0,0
600,av_sigma_0.025,0.025,16.840966201625733,0.0,True,0.9146608054082289,0.9099247066439224,0.8245855120521512,7,7,True,False,False,9,4,100,38,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,False,True,False,4,39,0.0006510416666666297,0.0,0.0006510416666666297,0,0,0,0,0,-1
600,av_sigma_0.05,0.05,16.840966201625733,0.0,True,0.9133267036322726,0.9099247066439224,0.823251410276195,7,7,True,False,False,6,3,99,38,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,False,True,False,4,39,-0.000683060109289646,0.0,-0.000683060109289646,0,0,0,0,-1,-1
600,av_sigma_0.1,0.1,16.840966201625733,0.0,True,0.9084247428479588,0.9099247066439224,0.8183494494918813,7,7,True,False,False,5,3,99,49,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,False,True,False,4,39,-0.005585020893603465,0.0,-0.005585020893603354,0,0,0,0,-1,10
600,av_sigma_0.2,0.2,16.840966201625733,0.0,True,0.9232944842896175,0.8815156157348315,0.804810100024449,8,6,True,True,False,3,2,100,59,0.9140097637415623,0.9099247066439224,0.8239344703854846,7,False,True,False,4,39,0.009284720548055181,-0.02840909090909094,-0.019124370361035647,-1,1,0,0,-2,20
601,baseline,0.0,17.027905775454116,0.0,True,0.8701296717551512,0.8809399249794095,0.7525298677608632,7,6,True,False,False,13,6,110,76,0.8701296717551512,0.8809399249794095,0.7525298677608632,6,False,True,False,6,76,0.0,0.0,0.0,0,0,0,0,0,0
601,av_sigma_0.025,0.025,17.027905775454116,0.0,True,0.9028908051649371,0.8770739455979661,0.7824035503187486,7,7,True,False,False,9,5,108,72,0.8701296717551512,0.8809399249794095,0.7525298677608632,6,False,True,False,6,76,0.032761133409785925,-0.0038659793814433963,0.029873682557885473,1,0,0,0,-1,-4
601,av_sigma_0.05,0.05,17.027905775454116,0.0,True,0.8997268542888655,0.8744555363521638,0.7775464430438991,7,7,True,False,False,6,4,107,73,0.8701296717551512,0.8809399249794095,0.7525298677608632,6,False,True,False,6,76,0.02959718253371424,-0.006484388627245763,0.025016575283035913,1,0,0,0,-2,-3
601,av_sigma_0.1,0.1,17.027905775454116,0.0,True,0.9212986680327868,0.8448310608636442,0.7678967786485746,7,7,True,False,False,3,2,103,59,0.8701296717551512,0.8809399249794095,0.7525298677608632,6,False,True,False,6,76,0.0511689962776356,-0.036108864115765305,0.015366910887711471,1,0,0,0,-4,-17
601,av_sigma_0.2,0.2,17.027905775454116,0.0,True,0.9130379098360656,0.8446990605911276,0.7608044509179901,7,7,True,False,False,3,2,104,79,0.8701296717551512,0.8809399249794095,0.7525298677608632,6,False,True,False,6,76,0.042908238080914374,-0.03624086438828189,0.008274583157126925,1,0,0,0,-4,3
602,baseline,0.0,17.027820392426293,0.0,True,0.9246179132513661,0.9218444471120999,0.85178714306774,7,7,True,False,False,9,3,105,46,0.9246179132513661,0.9218444471120999,0.85178714306774,7,False,True,False,3,46,0.0,0.0,0.0,0,0,0,0,0,0
602,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9246179132513661,0.9218444471120999,0.85178714306774,7,7,True,False,False,5,3,105,44,0.9246179132513661,0.9218444471120999,0.85178714306774,7,False,True,False,3,46,0.0,0.0,0.0,0,0,0,0,0,-2
602,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9246179132513661,0.9225625413673458,0.852387309820658,7,7,True,False,False,2,2,104,44,0.9246179132513661,0.9218444471120999,0.85178714306774,7,False,True,False,3,46,0.0,0.000718094255245938,0.0006001667529180743,0,0,0,0,-1,-2
602,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9265710382513661,0.9234785659879856,0.8548975181622893,8,7,True,True,False,2,2,104,57,0.9246179132513661,0.9218444471120999,0.85178714306774,7,False,True,False,3,46,0.001953125,0.001634118875885715,0.003110375094549367,0,1,0,0,-1,11
602,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9190253586065573,0.9222720646547389,0.8471130782077987,8,7,True,True,False,2,2,103,77,0.9246179132513661,0.9218444471120999,0.85178714306774,7,False,True,False,3,46,-0.005592554644808789,0.00042761754263898055,-0.004674064859941263,0,1,0,0,-1,31
603,baseline,0.0,17.038393596540367,0.0,True,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,7,True,False,False,12,4,109,62,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,False,True,False,4,62,0.0,0.0,0.0,0,0,0,0,0,0
603,av_sigma_0.025,0.025,17.038393596540367,0.0,True,0.9226647882513661,0.9316812602242106,0.8566728539228802,7,7,True,False,False,8,3,105,66,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,False,True,False,4,62,0.00390625,0.004986273328017821,0.004433134076474832,0,0,0,0,-1,4
603,av_sigma_0.05,0.05,17.038393596540367,0.0,True,0.9226647882513661,0.9323438324326787,0.857230382901033,7,7,True,False,False,4,2,104,66,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,False,True,False,4,62,0.00390625,0.005648845536485925,0.0049906630546276975,0,0,0,0,-2,4
603,av_sigma_0.1,0.1,17.038393596540367,0.0,True,0.9233478483606558,0.9323835074152218,0.8578780512948154,7,7,True,False,False,3,2,104,70,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,False,True,False,4,62,0.004589310109289646,0.005688520519029017,0.005638331448410083,0,0,0,0,-2,8
603,av_sigma_0.2,0.2,17.038393596540367,0.0,True,0.919249487704918,0.9335236263841578,0.855090703547752,7,7,True,False,False,2,2,105,76,0.9187585382513661,0.9266949868961928,0.8522397198464053,7,False,True,False,4,62,0.000490949453551881,0.0068286394879649714,0.002850983701346621,0,0,0,0,-2,14
604,baseline,0.0,17.027820392426293,0.0,True,0.9321635928961749,0.838014068777767,0.7732919346583493,7,7,True,False,False,10,3,107,36,0.9321635928961749,0.838014068777767,0.7732919346583493,7,False,True,False,3,36,0.0,0.0,0.0,0,0,0,0,0,0
604,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9301784494535519,0.8379177954903232,0.7713378403655453,7,7,True,False,False,6,3,107,40,0.9321635928961749,0.838014068777767,0.7732919346583493,7,False,True,False,3,36,-0.0019851434426230163,-9.627328744377106e-05,-0.0019540942928040206,0,0,0,0,0,4
604,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9301784494535519,0.8405764271812128,0.7719356881136521,7,7,True,False,False,4,2,104,40,0.9321635928961749,0.838014068777767,0.7732919346583493,7,False,True,False,3,36,-0.0019851434426230163,0.0025623584034458746,-0.0013562465446972372,0,0,0,0,-1,4
604,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.9301784494535519,0.8392326622504914,0.7716352233948871,7,7,True,False,False,3,2,105,36,0.9321635928961749,0.838014068777767,0.7732919346583493,7,False,True,False,3,36,-0.0019851434426230163,0.0012185934727244607,-0.0016567112634622294,0,0,0,0,-1,0
604,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9308294911202186,0.8387587188645222,0.7736422904985254,7,7,True,False,False,2,1,105,26,0.9321635928961749,0.838014068777767,0.7732919346583493,7,False,True,False,3,36,-0.0013341017759562757,0.000744650086755283,0.00035035584017606425,0,0,0,0,-2,-10
605,baseline,0.0,17.027820392426293,0.0,True,0.9226647882513661,0.9056867238414023,0.832474870212612,7,7,True,False,False,12,4,106,60,0.9226647882513661,0.9056867238414023,0.832474870212612,7,False,True,False,4,60,0.0,0.0,0.0,0,0,0,0,0,0
605,av_sigma_0.025,0.025,17.027820392426293,0.0,True,0.9226647882513661,0.9001311682858466,0.8269193146570564,7,7,True,False,False,9,4,106,64,0.9226647882513661,0.9056867238414023,0.832474870212612,7,False,True,False,4,60,0.0,-0.005555555555555647,-0.005555555555555647,0,0,0,0,0,4
605,av_sigma_0.05,0.05,17.027820392426293,0.0,True,0.9233158299180328,0.8609348500502997,0.7892574217196016,7,7,True,False,False,4,2,103,76,0.9226647882513661,0.9056867238414023,0.832474870212612,7,False,True,False,4,60,0.0006510416666667407,-0.04475187379110257,-0.04321744849301046,0,0,0,0,-2,16
605,av_sigma_0.1,0.1,17.027820392426293,0.0,True,0.930146431010929,0.8556149472983421,0.7919582537299534,7,7,True,False,False,3,1,104,56,0.9226647882513661,0.9056867238414023,0.832474870212612,7,False,True,False,4,60,0.007481642759562868,-0.050071776543060165,-0.040516616482658585,0,0,0,0,-3,-4
605,av_sigma_0.2,0.2,17.027820392426293,0.0,True,0.9548219774590163,0.85610737570381,0.8150610074577072,8,7,True,True,False,2,1,104,46,0.9226647882513661,0.9056867238414023,0.832474870212612,7,False,True,False,4,60,0.032157189207650205,-0.04957934813759224,-0.017413862754904863,0,1,0,0,-3,-14
606,baseline,0.0,17.015217647302862,0.0,True,0.8787463536183386,0.8713052513537315,0.7775725004524398,7,6,True,False,False,14,7,108,102,0.8787463536183386,0.8713052513537315,0.7775725004524398,6,False,True,False,7,102,0.0,0.0,0.0,0,0,0,0,0,0
606,av_sigma_0.025,0.025,17.015217647302862,0.0,True,0.8756464396275129,0.9075256099425111,0.7846081082813389,7,6,True,False,False,12,6,105,99,0.8787463536183386,0.8713052513537315,0.7775725004524398,6,False,True,False,7,102,-0.0030999139908257645,0.03622035858877959,0.007035607828899115,0,0,0,0,-1,-3
606,av_sigma_0.05,0.05,17.015217647302862,0.0,True,0.9201518790419612,0.9074993494383095,0.829135581892861,7,7,True,False,False,7,5,103,101,0.8787463536183386,0.8713052513537315,0.7775725004524398,6,False,True,False,7,102,0.041405525423622525,0.036194098084577964,0.05156308144042121,1,0,0,0,-2,-1
606,av_sigma_0.1,0.1,17.015217647302862,0.0,True,0.9194368004900486,0.8920794362478053,0.8129205912788116,7,7,True,False,False,3,3,101,103,0.8787463536183386,0.8713052513537315,0.7775725004524398,6,False,True,False,7,102,0.04069044687170997,0.02077418489407379,0.0353480908263718,1,0,0,0,-4,1
606,av_sigma_0.2,0.2,17.015217647302862,0.0,True,0.9055381526670677,0.886292334006328,0.7975488363807041,7,7,True,False,False,3,3,102,134,0.8787463536183386,0.8713052513537315,0.7775725004524398,6,False,True,False,7,102,0.02679179904872908,0.014987082652596517,0.01997633592826431,1,0,0,0,-4,32
607,baseline,0.0,17.048388529750305,0.0,True,0.9420572916666667,0.9002183649683649,0.8431301326048736,8,7,True,True,False,10,3,107,7,0.9420572916666667,0.9002183649683649,0.8431301326048736,7,True,True,False,3,7,0.0,0.0,0.0,0,0,0,0,0,0
607,av_sigma_0.025,0.025,17.048388529750305,0.0,True,0.9420572916666667,0.9002183649683649,0.8431301326048736,8,7,True,True,False,8,3,107,8,0.9420572916666667,0.9002183649683649,0.8431301326048736,7,True,True,False,3,7,0.0,0.0,0.0,0,0,0,0,0,1
