realisation,gate_factor,delta_bic_threshold,separation_threshold,delta_v_kms,intrinsic_velocity_sigma_kms,velocity_seed,velocity_direction_angle_rad,angle_matches_archived_table3,exact_spatial_reconstruction,stage1_fracture_abs_error_pc,stage1_radius_graph_pairs,t01_stage1_best_group,t02_stage1_best_group,stage1_already_separate,target_parent_gid,s3_accepted_splits,s3_orphans,mean_completeness,mean_purity,mean_jaccard,templates_detected_ge50pct,strict_recoveries_of_8,overlap_best_groups_separate,formal_overlap_resolved,strict_overlap_resolved
421,1.1,11.0,2.2,3.0,1.0,50261146,4.174940916540319,True,True,0.0,16188,1,1,False,1,0,0,1.0,0.7423684314608445,0.7423684314608445,8,6,False,False,False
421,1.2,12.0,2.4,3.0,1.0,50261146,4.174940916540319,True,True,0.0,16188,1,1,False,1,0,0,1.0,0.7423684314608445,0.7423684314608445,8,6,False,False,False
422,0.8,8.0,1.6,3.0,1.0,50261147,0.25205827522926766,True,True,0.0,16011,6,6,False,6,0,0,1.0,0.7224107101351358,0.7224107101351358,8,6,False,False,False
422,0.9,9.0,1.8,3.0,1.0,50261147,0.25205827522926766,True,True,0.0,16011,6,6,False,6,0,0,1.0,0.7224107101351358,0.7224107101351358,8,6,False,False,False
422,1.0,10.0,2.0,3.0,1.0,50261147,0.25205827522926766,True,True,0.0,16011,6,6,False,6,0,0,1.0,0.7224107101351358,0.7224107101351358,8,6,False,False,False
422,1.1,11.0,2.2,3.0,1.0,50261147,0.25205827522926766,True,True,0.0,16011,6,6,False,6,0,0,1.0,0.7224107101351358,0.7224107101351358,8,6,False,False,False
422,1.2,12.0,2.4,3.0,1.0,50261147,0.25205827522926766,True,True,0.0,16011,6,6,False,6,0,0,1.0,0.7224107101351358,0.7224107101351358,8,6,False,False,False
423,0.8,8.0,1.6,3.0,1.0,50261148,2.0277212469361827,True,True,0.0,15583,10,10,False,10,1,48,0.971796655774627,0.9196916978428622,0.8954310832934416,8,8,True,True,True
423,0.9,9.0,1.8,3.0,1.0,50261148,2.0277212469361827,True,True,0.0,15583,10,10,False,10,1,48,0.971796655774627,0.9196916978428622,0.8954310832934416,8,8,True,True,True
423,1.0,10.0,2.0,3.0,1.0,50261148,2.0277212469361827,True,True,0.0,15583,10,10,False,10,1,48,0.971796655774627,0.9196916978428622,0.8954310832934416,8,8,True,True,True
423,1.1,11.0,2.2,3.0,1.0,50261148,2.0277212469361827,True,True,0.0,15583,10,10,False,10,1,48,0.971796655774627,0.9196916978428622,0.8954310832934416,8,8,True,True,True
423,1.2,12.0,2.4,3.0,1.0,50261148,2.0277212469361827,True,True,0.0,15583,10,10,False,10,1,48,0.971796655774627,0.9196916978428622,0.8954310832934416,8,8,True,True,True
424,0.8,8.0,1.6,3.0,1.0,50261149,5.774234950099642,True,True,0.0,15857,14,14,False,14,0,0,1.0,0.7668188835525278,0.7668188835525278,8,6,False,False,False
424,0.9,9.0,1.8,3.0,1.0,50261149,5.774234950099642,True,True,0.0,15857,14,14,False,14,0,0,1.0,0.7668188835525278,0.7668188835525278,8,6,False,False,False
424,1.0,10.0,2.0,3.0,1.0,50261149,5.774234950099642,True,True,0.0,15857,14,14,False,14,0,0,1.0,0.7668188835525278,0.7668188835525278,8,6,False,False,False
424,1.1,11.0,2.2,3.0,1.0,50261149,5.774234950099642,True,True,0.0,15857,14,14,False,14,0,0,1.0,0.7668188835525278,0.7668188835525278,8,6,False,False,False
424,1.2,12.0,2.4,3.0,1.0,50261149,5.774234950099642,True,True,0.0,15857,14,14,False,14,0,0,1.0,0.7668188835525278,0.7668188835525278,8,6,False,False,False
425,0.8,8.0,1.6,3.0,1.0,50261150,0.3968012905670366,True,True,0.0,16097,3,3,False,3,0,0,1.0,0.7139836659468255,0.7139836659468255,8,6,False,False,False
425,0.9,9.0,1.8,3.0,1.0,50261150,0.3968012905670366,True,True,0.0,16097,3,3,False,3,0,0,1.0,0.7139836659468255,0.7139836659468255,8,6,False,False,False
425,1.0,10.0,2.0,3.0,1.0,50261150,0.3968012905670366,True,True,0.0,16097,3,3,False,3,0,0,1.0,0.7139836659468255,0.7139836659468255,8,6,False,False,False
425,1.1,11.0,2.2,3.0,1.0,50261150,0.3968012905670366,True,True,0.0,16097,3,3,False,3,0,0,1.0,0.7139836659468255,0.7139836659468255,8,6,False,False,False
425,1.2,12.0,2.4,3.0,1.0,50261150,0.3968012905670366,True,True,0.0,16097,3,3,False,3,0,0,1.0,0.7139836659468255,0.7139836659468255,8,6,False,False,False
426,0.8,8.0,1.6,3.0,1.0,50261151,1.9958250219603317,True,True,0.0,16147,7,7,False,7,0,0,1.0,0.7143111046127549,0.7143111046127549,8,6,False,False,False
426,0.9,9.0,1.8,3.0,1.0,50261151,1.9958250219603317,True,True,0.0,16147,7,7,False,7,0,0,1.0,0.7143111046127549,0.7143111046127549,8,6,False,False,False
426,1.0,10.0,2.0,3.0,1.0,50261151,1.9958250219603317,True,True,0.0,16147,7,7,False,7,0,0,1.0,0.7143111046127549,0.7143111046127549,8,6,False,False,False
426,1.1,11.0,2.2,3.0,1.0,50261151,1.9958250219603317,True,True,0.0,16147,7,7,False,7,0,0,1.0,0.7143111046127549,0.7143111046127549,8,6,False,False,False
426,1.2,12.0,2.4,3.0,1.0,50261151,1.9958250219603317,True,True,0.0,16147,7,7,False,7,0,0,1.0,0.7143111046127549,0.7143111046127549,8,6,False,False,False
427,0.8,8.0,1.6,3.0,1.0,50261152,1.1686980447481001,True,True,0.0,16064,4,4,False,4,0,0,1.0,0.6920163859718577,0.6920163859718577,8,6,False,False,False
427,0.9,9.0,1.8,3.0,1.0,50261152,1.1686980447481001,True,True,0.0,16064,4,4,False,4,0,0,1.0,0.6920163859718577,0.6920163859718577,8,6,False,False,False
427,1.0,10.0,2.0,3.0,1.0,50261152,1.1686980447481001,True,True,0.0,16064,4,4,False,4,0,0,1.0,0.6920163859718577,0.6920163859718577,8,6,False,False,False
427,1.1,11.0,2.2,3.0,1.0,50261152,1.1686980447481001,True,True,0.0,16064,4,4,False,4,0,0,1.0,0.6920163859718577,0.6920163859718577,8,6,False,False,False
427,1.2,12.0,2.4,3.0,1.0,50261152,1.1686980447481001,True,True,0.0,16064,4,4,False,4,0,0,1.0,0.6920163859718577,0.6920163859718577,8,6,False,False,False
428,0.8,8.0,1.6,3.0,1.0,50261153,5.61363943274111,True,True,0.0,16013,2,2,False,2,0,0,1.0,0.7656880128890275,0.7656880128890275,8,6,False,False,False
428,0.9,9.0,1.8,3.0,1.0,50261153,5.61363943274111,True,True,0.0,16013,2,2,False,2,0,0,1.0,0.7656880128890275,0.7656880128890275,8,6,False,False,False
428,1.0,10.0,2.0,3.0,1.0,50261153,5.61363943274111,True,True,0.0,16013,2,2,False,2,0,0,1.0,0.7656880128890275,0.7656880128890275,8,6,False,False,False
428,1.1,11.0,2.2,3.0,1.0,50261153,5.61363943274111,True,True,0.0,16013,2,2,False,2,0,0,1.0,0.7656880128890275,0.7656880128890275,8,6,False,False,False
428,1.2,12.0,2.4,3.0,1.0,50261153,5.61363943274111,True,True,0.0,16013,2,2,False,2,0,0,1.0,0.7656880128890275,0.7656880128890275,8,6,False,False,False
429,0.8,8.0,1.6,3.0,1.0,50261154,5.9898561349050885,True,True,0.0,15426,1,1,False,1,1,22,0.981749487704918,0.8495557289944529,0.8330053701550579,8,8,True,True,True
429,0.9,9.0,1.8,3.0,1.0,50261154,5.9898561349050885,True,True,0.0,15426,1,1,False,1,1,22,0.981749487704918,0.8495557289944529,0.8330053701550579,8,8,True,True,True
429,1.0,10.0,2.0,3.0,1.0,50261154,5.9898561349050885,True,True,0.0,15426,1,1,False,1,1,22,0.981749487704918,0.8495557289944529,0.8330053701550579,8,8,True,True,True
429,1.1,11.0,2.2,3.0,1.0,50261154,5.9898561349050885,True,True,0.0,15426,1,1,False,1,1,22,0.981749487704918,0.8495557289944529,0.8330053701550579,8,8,True,True,True
429,1.2,12.0,2.4,3.0,1.0,50261154,5.9898561349050885,True,True,0.0,15426,1,1,False,1,1,22,0.981749487704918,0.8495557289944529,0.8330053701550579,8,8,True,True,True
430,0.8,8.0,1.6,3.0,1.0,50261155,2.0242267305014736,True,True,0.0,16248,1,1,False,1,0,0,1.0,0.7497279489319801,0.7497279489319801,8,6,False,False,False
430,0.9,9.0,1.8,3.0,1.0,50261155,2.0242267305014736,True,True,0.0,16248,1,1,False,1,0,0,1.0,0.7497279489319801,0.7497279489319801,8,6,False,False,False
430,1.0,10.0,2.0,3.0,1.0,50261155,2.0242267305014736,True,True,0.0,16248,1,1,False,1,0,0,1.0,0.7497279489319801,0.7497279489319801,8,6,False,False,False
430,1.1,11.0,2.2,3.0,1.0,50261155,2.0242267305014736,True,True,0.0,16248,1,1,False,1,0,0,1.0,0.7497279489319801,0.7497279489319801,8,6,False,False,False
430,1.2,12.0,2.4,3.0,1.0,50261155,2.0242267305014736,True,True,0.0,16248,1,1,False,1,0,0,1.0,0.7497279489319801,0.7497279489319801,8,6,False,False,False
431,0.8,8.0,1.6,3.0,1.0,50261156,1.0488699819839875,True,True,0.0,15717,4,4,False,4,0,0,1.0,0.7724863532157953,0.7724863532157953,8,6,False,False,False
431,0.9,9.0,1.8,3.0,1.0,50261156,1.0488699819839875,True,True,0.0,15717,4,4,False,4,0,0,1.0,0.7724863532157953,0.7724863532157953,8,6,False,False,False
431,1.0,10.0,2.0,3.0,1.0,50261156,1.0488699819839875,True,True,0.0,15717,4,4,False,4,0,0,1.0,0.7724863532157953,0.7724863532157953,8,6,False,False,False
431,1.1,11.0,2.2,3.0,1.0,50261156,1.0488699819839875,True,True,0.0,15717,4,4,False,4,0,0,1.0,0.7724863532157953,0.7724863532157953,8,6,False,False,False
431,1.2,12.0,2.4,3.0,1.0,50261156,1.0488699819839875,True,True,0.0,15717,4,4,False,4,0,0,1.0,0.7724863532157953,0.7724863532157953,8,6,False,False,False
432,0.8,8.0,1.6,3.0,1.0,50261157,3.6082235495536827,True,True,0.0,16260,2,2,False,2,1,33,0.9840548155737705,0.843433967833201,0.8299813098466684,8,8,True,True,True
432,0.9,9.0,1.8,3.0,1.0,50261157,3.6082235495536827,True,True,0.0,16260,2,2,False,2,1,33,0.9840548155737705,0.843433967833201,0.8299813098466684,8,8,True,True,True
432,1.0,10.0,2.0,3.0,1.0,50261157,3.6082235495536827,True,True,0.0,16260,2,2,False,2,1,33,0.9840548155737705,0.843433967833201,0.8299813098466684,8,8,True,True,True
432,1.1,11.0,2.2,3.0,1.0,50261157,3.6082235495536827,True,True,0.0,16260,2,2,False,2,1,33,0.9840548155737705,0.843433967833201,0.8299813098466684,8,8,True,True,True
432,1.2,12.0,2.4,3.0,1.0,50261157,3.6082235495536827,True,True,0.0,16260,2,2,False,2,1,33,0.9840548155737705,0.843433967833201,0.8299813098466684,8,8,True,True,True
433,0.8,8.0,1.6,3.0,1.0,50261158,5.532653325370601,True,True,0.0,15856,6,6,False,6,1,46,0.9805434596994536,0.8641633188635633,0.846602590628326,8,8,True,True,True
433,0.9,9.0,1.8,3.0,1.0,50261158,5.532653325370601,True,True,0.0,15856,6,6,False,6,1,46,0.9805434596994536,0.8641633188635633,0.846602590628326,8,8,True,True,True
433,1.0,10.0,2.0,3.0,1.0,50261158,5.532653325370601,True,True,0.0,15856,6,6,False,6,1,46,0.9805434596994536,0.8641633188635633,0.846602590628326,8,8,True,True,True
433,1.1,11.0,2.2,3.0,1.0,50261158,5.532653325370601,True,True,0.0,15856,6,6,False,6,1,46,0.9805434596994536,0.8641633188635633,0.846602590628326,8,8,True,True,True
433,1.2,12.0,2.4,3.0,1.0,50261158,5.532653325370601,True,True,0.0,15856,6,6,False,6,1,46,0.9805434596994536,0.8641633188635633,0.846602590628326,8,8,True,True,True
434,0.8,8.0,1.6,3.0,1.0,50261159,1.7898806241887615,True,True,0.0,15958,10,10,False,10,1,44,0.9873100239071038,0.8559080078977833,0.8449357492446223,8,8,True,True,True
434,0.9,9.0,1.8,3.0,1.0,50261159,1.7898806241887615,True,True,0.0,15958,10,10,False,10,1,44,0.9873100239071038,0.8559080078977833,0.8449357492446223,8,8,True,True,True
434,1.0,10.0,2.0,3.0,1.0,50261159,1.7898806241887615,True,True,0.0,15958,10,10,False,10,1,44,0.9873100239071038,0.8559080078977833,0.8449357492446223,8,8,True,True,True
434,1.1,11.0,2.2,3.0,1.0,50261159,1.7898806241887615,True,True,0.0,15958,10,10,False,10,1,44,0.9873100239071038,0.8559080078977833,0.8449357492446223,8,8,True,True,True
434,1.2,12.0,2.4,3.0,1.0,50261159,1.7898806241887615,True,True,0.0,15958,10,10,False,10,1,44,0.9873100239071038,0.8559080078977833,0.8449357492446223,8,8,True,True,True
435,0.8,8.0,1.6,3.0,1.0,50261160,2.3748205366364457,True,True,0.0,15539,6,6,False,6,0,0,0.9953195382882882,0.8058740115880384,0.8031104583506721,8,6,False,False,False
435,0.9,9.0,1.8,3.0,1.0,50261160,2.3748205366364457,True,True,0.0,15539,6,6,False,6,0,0,0.9953195382882882,0.8058740115880384,0.8031104583506721,8,6,False,False,False
435,1.0,10.0,2.0,3.0,1.0,50261160,2.3748205366364457,True,True,0.0,15539,6,6,False,6,0,0,0.9953195382882882,0.8058740115880384,0.8031104583506721,8,6,False,False,False
435,1.1,11.0,2.2,3.0,1.0,50261160,2.3748205366364457,True,True,0.0,15539,6,6,False,6,0,0,0.9953195382882882,0.8058740115880384,0.8031104583506721,8,6,False,False,False
435,1.2,12.0,2.4,3.0,1.0,50261160,2.3748205366364457,True,True,0.0,15539,6,6,False,6,0,0,0.9953195382882882,0.8058740115880384,0.8031104583506721,8,6,False,False,False
436,0.8,8.0,1.6,3.0,1.0,50261161,2.286104869523662,True,True,0.0,15346,6,6,False,6,0,0,0.9966216216216216,0.7490626961839058,0.7461780807992904,8,6,False,False,False
436,0.9,9.0,1.8,3.0,1.0,50261161,2.286104869523662,True,True,0.0,15346,6,6,False,6,0,0,0.9966216216216216,0.7490626961839058,0.7461780807992904,8,6,False,False,False
436,1.0,10.0,2.0,3.0,1.0,50261161,2.286104869523662,True,True,0.0,15346,6,6,False,6,0,0,0.9966216216216216,0.7490626961839058,0.7461780807992904,8,6,False,False,False
436,1.1,11.0,2.2,3.0,1.0,50261161,2.286104869523662,True,True,0.0,15346,6,6,False,6,0,0,0.9966216216216216,0.7490626961839058,0.7461780807992904,8,6,False,False,False
436,1.2,12.0,2.4,3.0,1.0,50261161,2.286104869523662,True,True,0.0,15346,6,6,False,6,0,0,0.9966216216216216,0.7490626961839058,0.7461780807992904,8,6,False,False,False
437,0.8,8.0,1.6,3.0,1.0,50261162,3.7318766157917014,True,True,0.0,15936,7,7,False,7,0,0,1.0,0.747366096559692,0.747366096559692,8,6,False,False,False
437,0.9,9.0,1.8,3.0,1.0,50261162,3.7318766157917014,True,True,0.0,15936,7,7,False,7,0,0,1.0,0.747366096559692,0.747366096559692,8,6,False,False,False
437,1.0,10.0,2.0,3.0,1.0,50261162,3.7318766157917014,True,True,0.0,15936,7,7,False,7,0,0,1.0,0.747366096559692,0.747366096559692,8,6,False,False,False
437,1.1,11.0,2.2,3.0,1.0,50261162,3.7318766157917014,True,True,0.0,15936,7,7,False,7,0,0,1.0,0.747366096559692,0.747366096559692,8,6,False,False,False
437,1.2,12.0,2.4,3.0,1.0,50261162,3.7318766157917014,True,True,0.0,15936,7,7,False,7,0,0,1.0,0.747366096559692,0.747366096559692,8,6,False,False,False
438,0.8,8.0,1.6,3.0,1.0,50261163,1.6849060165261507,True,True,0.0,15893,6,6,False,6,1,37,0.9807996072404371,0.8500502230872642,0.8314724634812788,8,8,True,True,True
438,0.9,9.0,1.8,3.0,1.0,50261163,1.6849060165261507,True,True,0.0,15893,6,6,False,6,1,37,0.9807996072404371,0.8500502230872642,0.8314724634812788,8,8,True,True,True
438,1.0,10.0,2.0,3.0,1.0,50261163,1.6849060165261507,True,True,0.0,15893,6,6,False,6,0,0,1.0,0.7248128720706715,0.7248128720706715,8,6,False,False,False
438,1.1,11.0,2.2,3.0,1.0,50261163,1.6849060165261507,True,True,0.0,15893,6,6,False,6,0,0,1.0,0.7248128720706715,0.7248128720706715,8,6,False,False,False
438,1.2,12.0,2.4,3.0,1.0,50261163,1.6849060165261507,True,True,0.0,15893,6,6,False,6,0,0,1.0,0.7248128720706715,0.7248128720706715,8,6,False,False,False
439,0.8,8.0,1.6,3.0,1.0,50261164,1.2928623790021043,True,True,0.0,15725,3,3,False,3,0,0,1.0,0.7365931285893954,0.7365931285893954,8,6,False,False,False
439,0.9,9.0,1.8,3.0,1.0,50261164,1.2928623790021043,True,True,0.0,15725,3,3,False,3,0,0,1.0,0.7365931285893954,0.7365931285893954,8,6,False,False,False
439,1.0,10.0,2.0,3.0,1.0,50261164,1.2928623790021043,True,True,0.0,15725,3,3,False,3,0,0,1.0,0.7365931285893954,0.7365931285893954,8,6,False,False,False
439,1.1,11.0,2.2,3.0,1.0,50261164,1.2928623790021043,True,True,0.0,15725,3,3,False,3,0,0,1.0,0.7365931285893954,0.7365931285893954,8,6,False,False,False
439,1.2,12.0,2.4,3.0,1.0,50261164,1.2928623790021043,True,True,0.0,15725,3,3,False,3,0,0,1.0,0.7365931285893954,0.7365931285893954,8,6,False,False,False
440,0.8,8.0,1.6,3.0,1.0,50261165,6.088884330533628,True,True,0.0,15893,13,13,False,13,0,0,1.0,0.779596314120676,0.779596314120676,8,6,False,False,False
440,0.9,9.0,1.8,3.0,1.0,50261165,6.088884330533628,True,True,0.0,15893,13,13,False,13,0,0,1.0,0.779596314120676,0.779596314120676,8,6,False,False,False
440,1.0,10.0,2.0,3.0,1.0,50261165,6.088884330533628,True,True,0.0,15893,13,13,False,13,0,0,1.0,0.779596314120676,0.779596314120676,8,6,False,False,False
440,1.1,11.0,2.2,3.0,1.0,50261165,6.088884330533628,True,True,0.0,15893,13,13,False,13,0,0,1.0,0.779596314120676,0.779596314120676,8,6,False,False,False
440,1.2,12.0,2.4,3.0,1.0,50261165,6.088884330533628,True,True,0.0,15893,13,13,False,13,0,0,1.0,0.779596314120676,0.779596314120676,8,6,False,False,False
441,0.8,8.0,1.6,3.0,1.0,50261166,2.514175822841459,True,True,0.0,15928,1,1,False,1,1,31,0.9758260758196722,0.8298875338395462,0.8084773011512795,8,8,True,True,True
441,0.9,9.0,1.8,3.0,1.0,50261166,2.514175822841459,True,True,0.0,15928,1,1,False,1,1,31,0.9758260758196722,0.8298875338395462,0.8084773011512795,8,8,True,True,True
441,1.0,10.0,2.0,3.0,1.0,50261166,2.514175822841459,True,True,0.0,15928,1,1,False,1,1,31,0.9758260758196722,0.8298875338395462,0.8084773011512795,8,8,True,True,True
441,1.1,11.0,2.2,3.0,1.0,50261166,2.514175822841459,True,True,0.0,15928,1,1,False,1,1,31,0.9758260758196722,0.8298875338395462,0.8084773011512795,8,8,True,True,True
441,1.2,12.0,2.4,3.0,1.0,50261166,2.514175822841459,True,True,0.0,15928,1,1,False,1,1,31,0.9758260758196722,0.8298875338395462,0.8084773011512795,8,8,True,True,True
442,0.8,8.0,1.6,3.0,1.0,50261167,6.277981020401256,True,True,0.0,15735,6,6,False,6,0,0,1.0,0.7388370810785662,0.7388370810785662,8,7,False,False,False
442,0.9,9.0,1.8,3.0,1.0,50261167,6.277981020401256,True,True,0.0,15735,6,6,False,6,0,0,1.0,0.7388370810785662,0.7388370810785662,8,7,False,False,False
442,1.0,10.0,2.0,3.0,1.0,50261167,6.277981020401256,True,True,0.0,15735,6,6,False,6,0,0,1.0,0.7388370810785662,0.7388370810785662,8,7,False,False,False
442,1.1,11.0,2.2,3.0,1.0,50261167,6.277981020401256,True,True,0.0,15735,6,6,False,6,0,0,1.0,0.7388370810785662,0.7388370810785662,8,7,False,False,False
442,1.2,12.0,2.4,3.0,1.0,50261167,6.277981020401256,True,True,0.0,15735,6,6,False,6,0,0,1.0,0.7388370810785662,0.7388370810785662,8,7,False,False,False
443,0.8,8.0,1.6,3.0,1.0,50261168,5.353626086203365,True,True,0.0,15688,13,13,False,13,0,0,1.0,0.7808949356041093,0.7808949356041093,8,6,False,False,False
443,0.9,9.0,1.8,3.0,1.0,50261168,5.353626086203365,True,True,0.0,15688,13,13,False,13,0,0,1.0,0.7808949356041093,0.7808949356041093,8,6,False,False,False
443,1.0,10.0,2.0,3.0,1.0,50261168,5.353626086203365,True,True,0.0,15688,13,13,False,13,0,0,1.0,0.7808949356041093,0.7808949356041093,8,6,False,False,False
443,1.1,11.0,2.2,3.0,1.0,50261168,5.353626086203365,True,True,0.0,15688,13,13,False,13,0,0,1.0,0.7808949356041093,0.7808949356041093,8,6,False,False,False
443,1.2,12.0,2.4,3.0,1.0,50261168,5.353626086203365,True,True,0.0,15688,13,13,False,13,0,0,1.0,0.7808949356041093,0.7808949356041093,8,6,False,False,False
444,0.8,8.0,1.6,3.0,1.0,50261169,6.187363388346029,True,True,0.0,15928,1,1,False,1,0,0,1.0,0.7986003234319637,0.7986003234319637,8,6,False,False,False
444,0.9,9.0,1.8,3.0,1.0,50261169,6.187363388346029,True,True,0.0,15928,1,1,False,1,0,0,1.0,0.7986003234319637,0.7986003234319637,8,6,False,False,False
444,1.0,10.0,2.0,3.0,1.0,50261169,6.187363388346029,True,True,0.0,15928,1,1,False,1,0,0,1.0,0.7986003234319637,0.7986003234319637,8,6,False,False,False
444,1.1,11.0,2.2,3.0,1.0,50261169,6.187363388346029,True,True,0.0,15928,1,1,False,1,0,0,1.0,0.7986003234319637,0.7986003234319637,8,6,False,False,False
444,1.2,12.0,2.4,3.0,1.0,50261169,6.187363388346029,True,True,0.0,15928,1,1,False,1,0,0,1.0,0.7986003234319637,0.7986003234319637,8,6,False,False,False
445,0.8,8.0,1.6,3.0,1.0,50261170,5.6571509378322675,True,True,0.0,15877,1,1,False,1,1,42,0.9805754781420766,0.8821509885726311,0.8641189624134402,8,8,True,True,True
445,0.9,9.0,1.8,3.0,1.0,50261170,5.6571509378322675,True,True,0.0,15877,1,1,False,1,1,42,0.9805754781420766,0.8821509885726311,0.8641189624134402,8,8,True,True,True
445,1.0,10.0,2.0,3.0,1.0,50261170,5.6571509378322675,True,True,0.0,15877,1,1,False,1,0,0,1.0,0.7584350802370207,0.7584350802370207,8,6,False,False,False
445,1.1,11.0,2.2,3.0,1.0,50261170,5.6571509378322675,True,True,0.0,15877,1,1,False,1,0,0,1.0,0.7584350802370207,0.7584350802370207,8,6,False,False,False
445,1.2,12.0,2.4,3.0,1.0,50261170,5.6571509378322675,True,True,0.0,15877,1,1,False,1,0,0,1.0,0.7584350802370207,0.7584350802370207,8,6,False,False,False
446,0.8,8.0,1.6,3.0,1.0,50261171,4.899372657298079,True,True,0.0,15661,1,1,False,1,1,41,0.970489668715847,0.8951722637101949,0.8664619561826454,8,8,True,True,True
446,0.9,9.0,1.8,3.0,1.0,50261171,4.899372657298079,True,True,0.0,15661,1,1,False,1,1,41,0.970489668715847,0.8951722637101949,0.8664619561826454,8,8,True,True,True
446,1.0,10.0,2.0,3.0,1.0,50261171,4.899372657298079,True,True,0.0,15661,1,1,False,1,1,41,0.970489668715847,0.8951722637101949,0.8664619561826454,8,8,True,True,True
446,1.1,11.0,2.2,3.0,1.0,50261171,4.899372657298079,True,True,0.0,15661,1,1,False,1,1,41,0.970489668715847,0.8951722637101949,0.8664619561826454,8,8,True,True,True
446,1.2,12.0,2.4,3.0,1.0,50261171,4.899372657298079,True,True,0.0,15661,1,1,False,1,1,41,0.970489668715847,0.8951722637101949,0.8664619561826454,8,8,True,True,True
447,0.8,8.0,1.6,3.0,1.0,50261172,3.999568844862964,True,True,0.0,16160,2,2,False,2,0,0,1.0,0.7151659404136521,0.7151659404136521,8,6,False,False,False
447,0.9,9.0,1.8,3.0,1.0,50261172,3.999568844862964,True,True,0.0,16160,2,2,False,2,0,0,1.0,0.7151659404136521,0.7151659404136521,8,6,False,False,False
447,1.0,10.0,2.0,3.0,1.0,50261172,3.999568844862964,True,True,0.0,16160,2,2,False,2,0,0,1.0,0.7151659404136521,0.7151659404136521,8,6,False,False,False
447,1.1,11.0,2.2,3.0,1.0,50261172,3.999568844862964,True,True,0.0,16160,2,2,False,2,0,0,1.0,0.7151659404136521,0.7151659404136521,8,6,False,False,False
447,1.2,12.0,2.4,3.0,1.0,50261172,3.999568844862964,True,True,0.0,16160,2,2,False,2,0,0,1.0,0.7151659404136521,0.7151659404136521,8,6,False,False,False
448,0.8,8.0,1.6,3.0,1.0,50261173,4.520479204587602,True,True,0.0,15813,7,7,False,7,1,41,0.981386612021858,0.8742527508967727,0.8567326860030375,8,8,True,True,True
448,0.9,9.0,1.8,3.0,1.0,50261173,4.520479204587602,True,True,0.0,15813,7,7,False,7,1,41,0.981386612021858,0.8742527508967727,0.8567326860030375,8,8,True,True,True
448,1.0,10.0,2.0,3.0,1.0,50261173,4.520479204587602,True,True,0.0,15813,7,7,False,7,1,41,0.981386612021858,0.8742527508967727,0.8567326860030375,8,8,True,True,True
448,1.1,11.0,2.2,3.0,1.0,50261173,4.520479204587602,True,True,0.0,15813,7,7,False,7,0,0,1.0,0.7494059693888069,0.7494059693888069,8,6,False,False,False
